url,nombre1
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marta_González_Olea,González Olea Marta América
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Luis_González_Rodríguez,González Rodríguez José Luis
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rosa_González_Román,González Román Rosa Orfilia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodrigo_René_González_Torres,González Torres Rodrigo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mauro_González_Villarroel,González Villarroel Mauro Daniel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_René_Eleodoro_Guillier_Álvarez,Guillier Álvarez Alejandro René Eleodoro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Humberto_Gutiérrez_Gálvez,Gutiérrez Gálvez Hugo Humberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Romilio_Gutiérrez_Pino,Gutiérrez Pino Romilio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Homero_Gutiérrez_Román,Gutiérrez Román Homero
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Pedro_Guzmán_Álvarez,Guzmán Álvarez José Pedro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Guzmán_Errázuriz,Guzmán Errázuriz Jaime
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Pía_Guzmán_Mena,Guzmán Mena María Pía
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Guzmán_Zepeda,Guzmán Zepeda Jorge Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Antonio_Gómez_Urrutia,Gómez Urrutia José Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Alejandro_Hales_Dib,Hales Dib Patricio Alejandro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_Harboe_Bascuñán,Harboe Bascuñán Felipe
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Hasbún_Selume,Hasbún Selume Gustavo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Javier_Ricardo_Hernández_Hernández,Hernández Hernández Javier Ricardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Hernández_Saffirio,Hernández Saffirio Miguel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcela_Ximena_Hernando_Pérez,Hernando Pérez Marcela Ximena
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Amelia_Herrera_Silva,Herrera Silva Amelia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carmen_Adelaida_Hertz_Cádiz,Hertz Cádiz Carmen
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Hidalgo_González,Hidalgo González Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tomás_René_Hirsch_Goldschmidt,Hirsch Goldschmidt Tomás René
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_José_Hoffmann_Opazo,Hoffmann Opazo María José
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Horvath_Kiss,Horvath Kiss Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Huenchumilla_Jaramillo,Huenchumilla Jaramillo Francisco Segundo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Enrique_Huerta_Celis,Huerta Celis Vicente Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_María_Hurtado_Ruiz_Tagle,Hurtado Ruiz Tagle Gerardo José María
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Diego_Eduardo_Ibáñez_Cotroneo,Ibáñez Cotroneo Diego Eduardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gonzalo_Ibáñez_Santa_María,Ibáñez Santa María Gonzalo José Salvador
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carmen_Ibáñez_Soto,Ibáñez Soto Carmen
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcos_Artemio_Ilabaca_Cerda,Ilabaca Cerda Marcos Artemio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Miguel_Insulza_Salinas,Insulza Salinas José Miguel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Insunza_Gregorio_de_Las_Heras,Insunza Gregorio de Las Heras Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Irarrázaval_Rossel,Irarrázaval Rossel Juan Eduardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marta_Eliana_Isasi_Barbieri,Isasi Barbieri Marta Eliana
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Kenneth_Giorgio_Jackson_Drago,Jackson Drago Kenneth Giorgio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Jara_Catalán,Jara Catalán Sergio Raúl
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Octavio_Jara_Wolff,Jara Wolff Octavio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Jaramillo_Becker,Jaramillo Becker Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Abel_Jarpa_Wevar,Jarpa Wevar Carlos Abel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Jeame_Barrueto,Jeame Barrueto Víctor
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pamela_Jiles_Moreno,Jiles Moreno Pamela
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tucapel_Francisco_Jiménez_Fuentes,Jiménez Fuentes Tucapel Francisco
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Enrique_Jiménez_Villavicencio,Jiménez Villavicencio Jaime Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tomás_Jocelyn_Holt_Letelier,Jocelyn-Holt Letelier Tomás
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Néstor_Jofré_Núñez,Jofré Núñez Néstor
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Jouannet_Valderrama,Jouannet Valderrama Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Harry_Jurgensen_Caesar,Jurgensen Caesar Harry
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Harry_Kurt_Thomas_Jurgensen_Rundshagen,Jurgensen Rundshagen Harry Kurt Thomas
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Johannes_Kaiser_Barents-von_Hohenhagen,Kaiser Barents-von Hohenhagen Johannes Maximilian
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Karelovic_Vrandecic,Karelovic Vrandecic Vicente
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Antonio_Kast_Rist,Kast Rist José Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_José_Kast_Sommerhoff,Kast Sommerhoff Felipe José
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pablo_Andrés_Kast_Sommerhoff,Kast Sommerhoff Pablo Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sebastián_Keitel_Bianchi,Keitel Bianchi Sebastián
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Issa_Farid_Kort_Garriga,Kort Garriga Issa Farid
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Kusanovic_Glusevic,Kusanovic Glusevic Alejandro Juan
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Ignacio_Kuschel_Silva,Kuschel Silva Carlos Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vladislav_Kuzmicic_Calderón,Kuzmicic Calderón Vladislav
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristián_Labbé_Martínez,Labbé Martínez Cristián Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Paula_Labra_Besserer,Labra Besserer Paula Camila
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Amaro_Jamil_Jesús_Labra_Sepúlveda,Labra Sepúlveda Amaro Jamil Jesús
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tomás_Lagomarsino_Guzmán,Lagomarsino Guzmán Tomás Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Lagos_Cosgrove,Lagos Cosgrove Julio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Lagos_Herrera,Lagos Herrera Eduardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Lagos_Weber,Lagos Weber Ricardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Larraín_Fernández,Larraín Fernández Hernán
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Larraín_Peña,Larraín Peña Carlos Anibal
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Carlos_Latorre_Carmona,Latorre Carmona Juan Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Ignacio_Latorre_Riveros,Latorre Riveros Juan Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joaquín_José_Lavín_León,Lavín León Joaquín José
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Henry_Leal_Bizama,Leal Bizama Henry
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Leal_Labrín,Leal Labrín Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristian_Antonio_Leay_Morán,Leay Morán Cristian Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Leblanc_Valenzuela,Leblanc Valenzuela Luis Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Lee_Flores,Lee Flores Enrique Segundo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Alfonso_Leiva_Carvajal,Leiva Carvajal Raúl Alfonso
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Segundo_Lemus_Aracena,Lemus Aracena Luis Segundo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristián_Omar_Letelier_Aguilar,Letelier Aguilar Cristián
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Roberto_Letelier_Bobadilla,Letelier Bobadilla Carlos Roberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Pablo_Letelier_Morel,Letelier Morel Juan Pablo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_Letelier_Norambuena,Letelier Norambuena Felipe
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aracely_Andrea_Leuquén_Uribe,Leuquén Uribe Aracely Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_León_Ramírez,León Ramírez Roberto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniel_Lilayu_Vivanco,Lilayu Vivanco Daniel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Lobos_Krause,Lobos Krause Juan
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Longton_Guerrero,Longton Guerrero Arturo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Longton_Herrera,Longton Herrera Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pablo_Longueira_Montes,Longueira Montes Pablo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pablo_Lorenzini_Basso,Lorenzini Basso Pablo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Karin_Claudia_Luck_Urban,Luck Urban Karin Claudia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Zarko_Luksic_Sandoval,Luksic Sandoval Zarko Cosme
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Javier_Ignacio_Macaya_Danus,Macaya Danús Javier Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Makluf_Campos,Makluf Campos José Amador
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Malla_Valenzuela,Malla Valenzuela Luis Fabián Malla Valenzuela
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniel_Manouchehri_Lobos,Manouchehri Lobos Daniel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Martín_Manterola_Urzúa,Manterola Urzúa Martín
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miodrag_Arturo_Marinovic_Solo_de_Zaldívar,Marinovic Solo de Zaldívar Miodrag Arturo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Martin_Díaz,Martin Díaz Ricardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Martínez_Busch,Martínez Busch Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rosauro_Martínez_Labbé,Martínez Labbé Rosauro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gutenberg_Martínez_Ocamica,Martínez Ocamica Gutenberg
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristóbal_Martínez_Ramírez,Martínez Ramírez Cristóbal Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Martínez_Sepúlveda,Martínez Sepúlveda Juan
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marta_Carolina_Marzán_Pinto,Marzán Pinto Marta Carolina
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Masferrer_Pellizzari,Masferrer Pellizzari Juan Alfonso Manuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Manuel_Masferrer_Vidal,Masferrer Vidal Juan Manuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Christian_Matheson_Villán,Matheson Villán Christian Eduardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_José_Ramón_Matta_Aragay,Matta Aragay Manuel José Ramón
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Evelyn_Matthei_Fornet,Matthei Fornet Evelyn
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ronald_Mc_Intyre_Mendoza,Mc Intyre Mendoza Ronald
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Karen_Medina_Vásquez,Medina Vásquez Karen Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Federico_Mekis_Martínez,Mekis Martínez Federico Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Melero_Abaroa,Melero Abaroa Patricio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Eugenia_Mella_Gajardo,Mella Gajardo María Eugenia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cosme_Leopoldo_Mellado_Pino,Mellado Pino Cosme Leopoldo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Alejandro_Mellado_Suazo,Mellado Suazo Miguel Alejandro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniel_Alexander_Melo_Contreras,Melo Contreras Daniel Alexander
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Mesías_Lehu,Mesías Lehu Iván
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Meza_Moncada,Meza Moncada Fernando
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Meza_Pereira,Meza Pereira José Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vlado_Mirosevic_Verdugo,Mirosevic Verdugo Vlado
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Claudia_Nathalie_Mix_Jiménez,Mix Jiménez Claudia Nathalie
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Sergio_Andrés_Molina_Magofke,Molina Magofke José Sergio Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Helia_Molina_Milman,Molina Milman Helia Águeda
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrea_Molina_Oliva,Molina Oliva Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Darío_Molina_Sanhueza,Molina Sanhueza Darío Alexis
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Molina_Valdivieso,Molina Valdivieso Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristián_Monckeberg_Bruner,Monckeberg Bruner Cristian
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nicolás_Monckeberg_Díaz,Monckeberg Díaz Nicolás
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Monge_Sánchez,Monge Sánchez Luis
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Zacarías_Monsalve_Benavides,Monsalve Benavides Manuel Zacarías
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Montes_Cisternas,Montes Cisternas Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Waldo_Mora_Longa,Mora Longa Waldo Manuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rubén_Joaquín_Moraga_Mamani,Moraga Mamani Rubén Joaquín
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Morales_Adriasola,Morales Adriasola Jorge
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Javiera_Morales_Alvarado,Morales Alvarado Javiera Ignacia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carla_Morales_Maldonado,Morales Maldonado Carla Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Morales_Morales,Morales Morales Sergio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Celso_René_Morales_Muñoz,Morales Muñoz Celso René
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Camilo_Morán_Bahamondes,Morán Bahamondes Camilo Andrés
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Enrique_Morano_Cornejo,Morano Cornejo Juan Enrique
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristhian_Patricio_Moreira_Barros,Moreira Barros Cristhian Patricio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Moreira_Barros,Moreira Barros Iván
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Benjamín_Moreno_Bascur,Moreno Bascur Benjamín
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Adolfo_Moreno_Rojas,Moreno Rojas Rafael Adolfo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Mulet_Martínez,Mulet Martínez Jaime
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Munizaga_Rodríguez,Munizaga Rodríguez Eugenio Fernando
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Héctor_Muñoz_Aburto,Muñoz Aburto Pedro Héctor
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adriana_Muñoz_D'Albora,Muñoz D'Albora Adriana Blanca Cristina
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francesca_Elizabeth_Andrea_Muñoz_González,Muñoz González Francesca Elizabeth Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Camila_Musante_Müller,Musante Müller Camila Fernanda
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ericka_Ñanco_Vásquez,Ñanco Vásquez Ericka
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Naranjo_Ortiz,Naranjo Ortiz Jaime
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Navarrete_Betanzo,Navarrete Betanzo Ricardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Navarrete_Carvacho,Navarrete Carvacho Luis Osvaldo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Navarro_Brain,Navarro Brain Alejandro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gloria_Naveillan_Arriagada,Naveillan Arriagada Gloria
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Claudia_Nogueira_Fernández,Nogueira Fernández Claudia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nicolás_José_Noman_Garrido,Noman Garrido Nicolás José
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Ernesto_Norambuena_Farías,Norambuena Farías Iván Ernesto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jovino_Novoa_Vásquez,Novoa Vásquez Enrique Manuel Jovino
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Emilia_Iris_Nuyado_Ancapichún,Nuyado Ancapichún Emilia Iris
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniel_Ignacio_Núñez_Arancibia,Núñez Arancibia Daniel Ignacio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marco_Antonio_Núñez_Lozano,Núñez Lozano Marco Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Núñez_Muñoz,Núñez Muñoz Ricardo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Paulina_Andrea_Núñez_Urrutia,Núñez Urrutia Paulina Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Núñez_Valenzuela,Núñez Valenzuela Juan Ramón
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mauricio_Ojeda_Rebolledo,Ojeda Rebolledo Mauricio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Ojeda_Uribe,Ojeda Uribe Sergio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Olivares_Zepeda,Olivares Zepeda Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Erika_Alejandra_Olivera_de_la_Fuente,Olivera De la Fuente Erika Alejandra
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Ominami_Pascual,Ominami Pascual Carlos
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Loreto_Ordenes_Neira,Ordenes Neira Ximena Loreto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Orpis_Bouchon,Orpis Bouchon Jaime
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Maite_Orsini_Pascal,Orsini Pascal Maite
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Ortega_Riquelme,Ortega Riquelme Eugenio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Miguel_Ortiz_Novoa,Ortiz Novoa José Miguel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Ortiz_de_Filippi,Ortiz de Filippi Hugo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_José_Ossandón_Irarrázabal,Ossandón Irarrázabal Manuel José
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Ximena_Ossandón_Irarrázabal,Ossandón Irarrázabal María Ximena
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Miguel_Otero_Lathrop,Otero Lathrop Jorge Miguel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Victoria_Ovalle_Ovalle,Ovalle Ovalle María Victoria
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rubén_Oyarzo_Figueroa,Oyarzo Figueroa Rubén Darío
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Máximo_Pacheco_Gómez,Pacheco Gómez Máximo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Clemira_Pacheco_Rivas,Pacheco Rivas Clemira
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Osvaldo_Palma_Flores,Palma Flores Osvaldo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Palma_Irarrázaval,Palma Irarrázaval Andrés Jaime
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joaquín_Salvador_José_María_Antonio_Palma_Irarrázaval,Palma Irarrázaval Joaquín Salvador José María Antonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Palma_Pérez,Palma Pérez Luis Hugo Hernán
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Manuel_Palza_Corvacho,Palza Carvacho Humberto Manuel
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mario_Papi_Beyer,Papi Beyer Mario
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Rafael_Pardo_Sainz,Pardo Sainz Luis Rafael
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Paredes_Fierro,Paredes Fierro Iván
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristian_Pareto_Vergara,Pareto Vergara Cristian Pablo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/César_Augusto_Parra_Muñoz,Parra Muñoz César Augusto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Irle_Andrea_Parra_Sauterel,Parra Sauterel Irle Andrea
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Denise_Pascal_Allende,Pascal Allende Denise Simone
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Claudia_Pascual_Grau,Pascual Grau Claudia
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Diego_Alfredo_Paulsen_Kehr,Paulsen Kehr Diego Alfredo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Darío_Paya_Mira,Paya Mira Darío Guillermo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Peña_Meza,Peña Meza José Apolonio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Hernán_Gonzalo_Pilowsky_Greene,Pilowsky Greene Jaime Hernán Gonzalo
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sebastián_Piñera_Echenique,Piñera Echenique Sebastián
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Pino_Fuentes,Pino Fuentes Víctor Alejandro
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Augusto_Pinochet_Ugarte,Pinochet Ugarte Augusto
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Pizarro_Mackay,Pizarro Mackay Sergio
https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Lorena_Pizarro_Sierra,Pizarro Sierra Lorena Soledad Gloria
